last_name,middle_name,name,name1,description,execution_date,finish_date,status,id_assessment_execution,score_label,score_subcategory,score_value,id_section,title
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,I,Rasch,1.3689,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,R,Holland,15.6281,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,S,Holland,16.4758,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,C,Holland,17.0613,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,A,Percentage,85.9614,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,I,Holland,16.5462,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,I,Percentage,91.4485,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,E,Holland,15.7259,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,S,Rasch,1.3428,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,S,Percentage,91.0339,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,E,Percentage,86.6231,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,A,Rasch,1.0786,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,C,Rasch,1.5962,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,R,Rasch,1.0825,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,C,Percentage,94.4781,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,E,Rasch,1.1088,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,A,Holland,15.6134,NULL,NULL
Tester,,Holland,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-06-22 15:35:13","2018-06-22 15:36:19",FINISHED,104,R,Percentage,86.0477,NULL,NULL
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,OHC,NULL,13.0,NULL,NULL
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Rasch,NULL,-0.4077,702,"Story 1.1"
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Rasch,NULL,0.8965,703,"Story 2.1"
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Rasch,NULL,0.3414,704,"Story 3.1"
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Rasch,NULL,1.1951,705,"Story 4.1"
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Rasch,NULL,2.4002,706,"Story 5.1 "
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Rasch,NULL,1.5907,707,"Story 6.1"
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Percentage,NULL,34.1763,702,"Story 1.1"
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Percentage,NULL,81.5,703,"Story 2.1"
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Percentage,NULL,63.3596,704,"Story 3.1"
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Percentage,NULL,88.3983,705,"Story 4.1"
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Percentage,NULL,99.1808,706,"Story 5.1 "
Paula,,Maria,"Perspective Taking Instrument","The following six stories describe six different Helpers trying to help six different people. The six different people have similar serious problems. It is now time to decide whether to support each Helper’s plan to improve the person’s situation. The six Helpers equally care for the people. They highly recommend and provide the same basic plans to help the person, but carry them out in different ways. In the following six paragraphs, the Helpers' accurate accounts of their usual interaction with each person are given. Please rate each Helper’s method by answering the questions that follow. A rating of 1 means you strongly disagree with the method of the helper. A rating of 6 means you strongly agree with the method of the Helper.

Each paragraph consists of many similar simple sentences. However, they are organized in different ways. Pay attention to how good each Helper's method is. You can read all the stories before you rate any of them, but in the end please be sure to rate every question. Thank you!","2018-07-09 20:53:01","2018-07-09 20:57:06",FINISHED,107,Percentage,NULL,94.4165,707,"Story 6.1"
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,RE,Rasch,1.9275,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,RE,Percentage,97.3042,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,RE,Holland,17.5417,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,IN,Rasch,1.9604,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,IN,Percentage,97.5025,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,IN,Holland,17.5754,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,AR,Rasch,1.9784,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,AR,Percentage,97.6056,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,AR,Holland,17.593,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,SO,Rasch,-1.6715,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,SO,Percentage,4.731,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,SO,Holland,1.8043,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,EN,Rasch,-0.6963,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,EN,Percentage,24.3132,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,EN,Holland,5.1332,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,CO,Rasch,-1.6233,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,CO,Percentage,5.2263,NULL,NULL
Graph,,Xander,"Holland Scale","The Holland Codes are a system of personality typology developed by psychologist John. L. Holland with the idea that people’s personalities are analogous to the types of occupations they prefer. The system measures people on six separate scales of which the three highest scores in order represent individuals type.

The original Holland Code test, called the Self-Directed Search, used forced choice preferences. This test use the public domain RIASEC markers from the Interest Item Pool.

","2018-07-10 15:45:28","2018-07-10 17:24:29",FINISHED,109,CO,Holland,1.8885,NULL,NULL
Graph,,Xander,"Decision-Making Instrument ","The goal of this instrument is to decide whether a piece of stained clothing gets clean or stays dirty depending on different factors, e.g. whether it is cleaned with hot or cold water. The test starts with very simple tasks and then increases in difficulty. The test has 17 questions in total.","2018-07-09 20:12:08","2018-07-10 21:47:05",FINISHED,106,OHC,NULL,9.2704,NULL,NULL
Graph,,Xander,"Decision-Making Instrument ","The goal of this instrument is to decide whether a piece of stained clothing gets clean or stays dirty depending on different factors, e.g. whether it is cleaned with hot or cold water. The test starts with very simple tasks and then increases in difficulty. The test has 17 questions in total.","2018-07-09 20:12:08","2018-07-10 21:47:05",FINISHED,106,Rasch,NULL,-1.8783,NULL,NULL
Graph,,Xander,"Decision-Making Instrument ","The goal of this instrument is to decide whether a piece of stained clothing gets clean or stays dirty depending on different factors, e.g. whether it is cleaned with hot or cold water. The test starts with very simple tasks and then increases in difficulty. The test has 17 questions in total.","2018-07-09 20:12:08","2018-07-10 21:47:05",FINISHED,106,Percentage,NULL,3.0173,NULL,NULL
Smith,,Client,"Destructive Behavior Inventory","Answer each item as honestly as possible.","2018-07-11 02:17:51","2018-07-11 02:18:09",FINISHED,110,Percentage,NULL,0,722,"Behavior at Home"
Smith,,Client,"Destructive Behavior Inventory","Answer each item as honestly as possible.","2018-07-11 02:17:51","2018-07-11 02:18:09",FINISHED,110,Percentage,NULL,50,723,"Behaviors at Work"
Moore,,Rory,"Autism Developmental Assessment (ADA)","The purpose of this study is to create an instrument for measuring the development of autistic children and adults. The study assesses their development according to the stages and domains of the Model of Hierarchical Complexity (MHC). The creation of such an instrument is vital towards the assessment for the purpose of designing interventions and giving diagnostics. The expectation is that, with the instrument, and diagnostic, progress of the autistic children and adults can be tracked accordingly place them in the stages of MHC. This placement will be further helpful in designing behavioral and education materials and procedures and to further research and innovation in the field.","2018-08-15 20:36:14","2018-08-15 20:37:35",FINISHED,111,OHC,NULL,12.0,NULL,NULL
Moore,,Rory,"Autism Developmental Assessment (ADA)","The purpose of this study is to create an instrument for measuring the development of autistic children and adults. The study assesses their development according to the stages and domains of the Model of Hierarchical Complexity (MHC). The creation of such an instrument is vital towards the assessment for the purpose of designing interventions and giving diagnostics. The expectation is that, with the instrument, and diagnostic, progress of the autistic children and adults can be tracked accordingly place them in the stages of MHC. This placement will be further helpful in designing behavioral and education materials and procedures and to further research and innovation in the field.","2018-08-15 20:36:14","2018-08-15 20:37:35",FINISHED,111,Rasch,NULL,3.4657,NULL,NULL
